p_date,account,campaign,adset,ad_name,song_id,bid_type,obj_type,cost_usd,impressions,clicks,new_dev,login_dev,solo_open_dev,pub_dev,dur_total_min,obs_dev,ret_dev
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_直给爽点_测分_168097_0617.mp4_0914,168097,LC,Login,2.3,7912,24,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0923,音高线_车内帽子男_歌房5_526477_评论.mp4_0923,526477,LC,Login,2.27,3214,12,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_夜晚车内_直给爽点_歌房3_146904.mp4_0914,146904,LC,Login,2.26,8961,26,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_紫衣服男_0923,音高线_紫衣服男_歌房5_110326.mp4_0923,110326,LC,Login,2.13,2129,8,3,2,1,0,3.6,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0923,音高线_车内卷毛女_歌房5_110326_评论.mp4_0923,110326,LC,Login,2.08,2383,9,1,1,1,0,20.1,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_姜米男_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,1.88,4916,26,3,3,3,0,39.1,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_带墨镜男_直给爽点_歌房1_488525_93SEf2yp.mp4_0914,488525,LC,Login,1.87,3514,14,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_姜米男_歌房5_110326_评论.mp4_IRQ_0908,110326,LC,Login,1.45,4014,20,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_对镜唱歌_直给爽点_歌房3_146904.mp4_0914,146904,LC,Login,1.41,4341,20,1,1,0,0,12.9,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内黑衬衫男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,1.38,1842,6,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0923,音高线_头巾女_歌房5_110326.mp4_0923,110326,LC,Login,1.37,2619,7,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_草坪西服男_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,1.32,4729,14,1,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0923,音高线_头巾女_歌房5_110326_评论.mp4_0923,110326,LC,Login,1.28,4278,14,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_白袍子男_歌房4_100646_人在上.mp4_0914,100646,LC,Login,0.99,2038,12,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_赤裸吉他男_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,0.82,2637,10,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_演唱会胡子男_歌房5_454267.mp4_IRQ_0912,454267,LC,Login,0.82,1678,5,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内3男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,0.76,891,4,1,0,0,0,0.1,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_黑白黑衣男_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,0.74,2822,8,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_大胡子男_直给爽点_歌房3_110545.mp4_0914,110545,LC,Login,0.65,1857,14,1,1,1,0,6.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_优质素材_0921,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_0921,110326,LC,Login,0.63,633,5,1,0,0,0,0.2,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_女孩大V_直给爽点_歌房1_488525_tXoNs9Ty.mp4_0914,488525,LC,Login,0.61,2832,5,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内眼镜女_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,0.52,1704,3,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_卷毛室内女_歌房5_110326_评论.mp4_IRQ_0908,110326,LC,Login,0.5,1149,5,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_卷毛室内女_歌房5_110326.mp4_IRQ_0908,110326,LC,Login,0.44,1693,10,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内眼镜女_歌房5_110326_评论.mp4_IRQ_0908,110326,LC,Login,0.36,1065,2,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内卷发女_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.32,725,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_绿白格子男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.31,721,2,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_0914,100477,LC,Login,0.29,289,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_墨镜蓝领带男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,0.28,356,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_黑白黑衣男_歌房5_110326_评论.mp4_IRQ_0908,110326,LC,Login,0.22,432,0,1,1,1,0,2.9,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内3男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.22,392,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内黄发女_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.21,459,3,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_吉他双男_歌房5_101066_评论.mp4_IRQ_0912,101066,LC,Login,0.17,237,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_0914,100375,LC,Login,0.16,374,1,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_赤裸吉他男_歌房5_110326_评论.mp4_IRQ_0908,110326,LC,Login,0.13,347,2,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内绿衣弹唱男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.11,130,0,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_公车男_歌房5_101066_评论.mp4_IRQ_0912,101066,LC,Login,0.05,112,0,0,0,0,0,0.0,0,0
20260924,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_定时_LC_0914,自投_登录_iOS_LC_定时_国家通投_0914,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_0914,110326,LC,Login,0.03,17,0,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-下载CTA-121200-260907-19_EG_0912,121200,LC,Login,192.22,325689,1062,15,14,13,3,209.9,15,5
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0912,音高线-真人K歌-下载CTA-121200-260907-19_IRQ_0912,121200,LC,Login,139.56,350931,1518,35,29,27,1,440.6,35,12
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,GF-音高线-真人k歌-模板19-131061-260716-lhz-07.mp4_IRQ_0916,131061,LC,Login,133.25,309208,1171,34,29,24,4,418.0,34,6
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-121200-260907-19_MA_0912,121200,LC,Login,105.04,165514,535,22,21,18,2,251.1,22,6
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线-真人K歌-下载CTA-499832-260907-15_EG_0916,499832,LC,Login,88.84,132923,507,13,11,11,2,309.7,13,2
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-101140-260907-21_EG_0917,101140,LC,Login,75.85,152882,495,16,14,13,0,204.7,16,8
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_MA_0920,110326,LC,Login,40.32,76764,246,8,7,5,0,58.3,8,3
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_白头巾盲女_歌房5_110326_评论_EG_0920,110326,LC,Login,31.25,49046,171,5,4,4,0,42.2,5,2
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-499832-260907-16_MA_0912,499832,LC,Login,15.34,28835,95,3,3,3,0,17.8,3,1
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0915,音高线_AI车内眼镜男_歌房5_110326_EG_0915,110326,LC,Login,14.93,30349,72,3,2,2,1,12.8,3,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_白头巾盲女_歌房5_110326_评论_IRQ_0920,110326,LC,Login,11.01,29055,106,3,2,2,0,4.5,3,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0915,音高线_AI车内花衬衫男_歌房5_110326_EG_0915,110326,LC,Login,8.11,8321,47,3,3,3,0,25.2,3,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_AI红衣男_歌房5_525552_评论_EG_0920,525552,LC,Login,7.9,10240,38,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线_AI车内蓝衬衫男_歌房5_110326_EG_0916,110326,LC,Login,7.41,6878,38,1,1,1,0,61.8,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-下载CTA-499832-260907-16_EG_0912,499832,LC,Login,6.59,11874,35,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_眼镜红头巾男_歌房5_101066_评论_EG_0920,101066,LC,Login,6.51,8935,25,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_IRQ_0920,110326,LC,Login,5.66,10032,38,1,1,1,0,4.2,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线-真人K歌-社交分享-100375-260907-24_MA_0920,100375,LC,Login,4.75,6005,32,1,1,1,1,89.6,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_白天车内长发男_歌房5_121183_IRQ_0916,121183,LC,Login,4.65,9403,43,2,2,1,0,3.9,2,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_AI车内深夜花衬衫男_歌房5_110326_评论_EG_0920,110326,LC,Login,4.04,4088,12,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_眼镜红头巾男_歌房5_101066_评论_MA_0920,101066,LC,Login,3.89,6936,29,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-社交分享-499832-260907-17_EG_0917,499832,LC,Login,3.02,3711,15,3,2,1,0,9.7,3,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线-真人K歌-社交分享-100375-260907-24_EG_0916,100375,LC,Login,2.45,5327,17,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_AI红衣男_歌房5_525552_评论_IRQ_0920,525552,LC,Login,1.71,3460,17,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0912,音高线-真人K歌-社交分享-100375-260907-24_EG_0912,100375,LC,Login,1.54,1326,6,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0916,音高线_车内双男吉他_歌房5_101180_EG_0916,101180,LC,Login,1.46,2333,8,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_车内蓝衬衫男_歌房5_517861_IRQ_0916,517861,LC,Login,1.44,1920,24,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0912,音高线-真人K歌-社交分享-100646-260907-23_IRQ_0912,100646,LC,Login,1.36,3380,12,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0920,音高线_黑袍头巾男_歌房5_101066_评论_MA_0920,101066,LC,Login,1.22,2173,8,1,1,1,0,15.0,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-121200-260907-18_EG_0917,121200,LC,Login,0.92,2371,7,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-社交分享-121200-260907-20_EG_0917,121200,LC,Login,0.87,2337,2,1,1,1,0,23.8,1,1
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_车内双男吉他_歌房5_101180_IRQ_0916,101180,LC,Login,0.71,1429,9,1,1,1,0,3.1,1,1
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0916,音高线_AI车内蓝衬衫男_歌房5_110326_评论_IRQ_0916,110326,LC,Login,0.59,935,5,1,0,0,0,0.0,1,1
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_车内双男吉他_歌房5_101180_IRQ_0920,101180,LC,Login,0.57,1027,5,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_眼镜红头巾男_歌房5_101066_评论_IRQ_0920,101066,LC,Login,0.57,951,3,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0920,音高线_黑袍头巾男_歌房5_101066_评论_EG_0920,101066,LC,Login,0.3,623,2,0,0,0,0,0.0,0,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0920,音高线_黑袍头巾男_歌房5_101066_评论_IRQ_0920,101066,LC,Login,0.16,249,1,1,0,0,0,1.7,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0904_EG_LC,代投_登录_IOS_LC_测新_EG_0917,音高线-真人K歌-下载CTA-100646-260907-22_EG_0917,100646,LC,Login,0.05,274,1,1,0,0,0,2.5,1,0
20260923,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_IRQ_LC,代投_登录_IOS_LC_测新_IRQ_0923,音高线_卷毛室内女_歌房5_110326_评论_IRQ_0923,110326,LC,Login,0.01,6,0,0,0,0,0,0.0,0,0
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0914_EG_LC,代投_登录_安卓_LC_年龄44_EG_分时_0917,音高线-真人K歌-下载CTA-121200-260907-19_EG_分时_0914,121200,LC,Login,198.96,436419,2135,114,97,64,3,824.0,114,29
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_EG_0904,101156,LC,Login,100.9,189210,1543,66,53,35,2,774.9,66,16
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,音高线-真人K歌-下载CTA-121200-260907-19_EG_分时_0914,121200,LC,Login,95.63,286472,1618,131,91,59,0,930.2,131,22
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_EG_0911,105313,LC,Login,84.44,180072,1113,67,59,46,3,648.7,67,14
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_IRQ_0903,101156,LC,Login,80.43,277008,1995,81,59,37,3,622.1,81,15
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_ALG_0903,101156,LC,Login,58.7,161704,992,50,46,35,1,903.3,50,11
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_AI车内黑衬衫男_歌房5_109959_LBN_0911,109959,LC,Login,50.23,97941,476,13,11,7,0,99.6,13,5
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线-真人K歌-下载CTA-121200-260907-19_ALG_0911,121200,LC,Login,50.22,175205,1227,142,112,98,5,2088.6,142,30
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_LBN_0903,101156,LC,Login,50.2,94814,448,14,11,8,0,90.5,14,1
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_测新_EG_0917,音高线-真人K歌-下载CTA-121200-260907-18_EG_0917,121200,LC,Login,49.24,157568,1074,105,75,59,2,802.1,105,13
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_ALG_0903,100375,LC,Login,41.51,117480,791,25,21,14,0,274.8,25,3
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_舞台墨镜女_歌房6_109959_评论_EG_0911,109959,LC,Login,6.98,10353,78,7,6,3,0,441.9,7,2
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_AI车内眼镜男_歌房5_109959_EG_0911,109959,LC,Login,4.95,6987,44,4,4,2,0,13.7,4,0
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_AI车内蓝金衬衫男_歌房5_109959_EG_0911,109959,LC,Login,3.79,5207,35,2,2,1,0,8.9,2,0
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,音高线_AI车内眼镜男_歌房5_109959_EG_分时_0914,109959,LC,Login,3.3,10512,72,3,2,1,0,4.7,3,0
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,音高线-真人K歌-下载CTA-499832-260907-15_EG_分时_0914,499832,LC,Login,1.63,4274,24,7,6,4,0,48.1,7,3
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0914_EG_LC,代投_登录_安卓_LC_年龄44_EG_分时_0917,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_EG_分时_0914,100477,LC,Login,1.35,3015,14,1,1,1,0,13.7,1,0
20260923,代投-安卓,SinoInteractive_代投_登录_安卓_分时_0920_多国_LC,代投_登录_安卓_LC_年龄44_多国_分时_0920,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_EG_分时_0914,101156,LC,Login,1.05,2538,17,3,3,3,0,24.7,3,1
